Time Since Start (5s)	InfluxDB					Grafana					Python				
	VIRT	RES	SHR	%CPU	%MEM	VIRT	RES	SHR	%CPU	%MEM	VIRT	RES	SHR	%CPU	%MEM
38	824424	79180	11360	207.4	8.4	900836	27944	14760	3.8	3	16812	13112	6252	1.6	1.4
39	824424	79180	11360	28.7	8.4	900836	27944	14760	0.6	3	16812	13112	6252	1.2	1.4
40	824424	79180	11360	3	8.4	900836	27944	14760	0.2	3	16812	13112	6252	1.6	1.4
41	824424	79180	11360	1.6	8.4	900836	27944	14760	0.4	3	16812	13112	6252	1.6	1.4
42	824424	79180	11360	2.6	8.4	900836	27944	14760	0.2	3	16812	13112	6252	1.6	1.4
43	824424	79180	11360	1	8.4	900836	27944	14760	0.4	3	16812	13112	6252	1.6	1.4
44	824424	80484	11360	209.1	8.5	900836	27944	14760	1.8	3	16812	13112	6252	1.6	1.4
45	824424	80484	11360	23.6	8.5	900836	27944	14760	0.6	3	16812	13112	6252	1.6	1.4
46	824424	80484	11360	3	8.5	900836	27944	14760	0.2	3	16812	13112	6252	1.2	1.4
47	824424	80484	11360	1	8.5	900836	27944	14760	0.4	3	16812	13112	6252	1.6	1.4
48	824424	80484	11360	2.6	8.5	900836	27944	14760	0.6	3	16812	13112	6252	1.4	1.4
49	824424	80484	11360	1	8.5	900836	27944	14760	2.4	3	16812	13112	6252	1.6	1.4
50	824424	80484	11360	218	8.5	900836	27944	14760	2	3	16812	13112	6252	1.8	1.4
51	824424	80484	11360	17.7	8.5	900836	27944	14760	0.4	3	16812	13112	6252	1.6	1.4
52	824424	80484	11360	2.6	8.5	900836	27944	14760	0.4	3	16812	13112	6252	0.8	1.4
53	824424	80484	11360	1	8.5	900836	27944	14760	0.2	3	16812	13112	6252	1.6	1.4
54	824424	80484	11360	3	8.5	900836	27944	14760	1.2	3	16812	13112	6252	1.4	1.4
55	824424	80484	11360	114.8	8.5	909028	27944	14760	4.6	3	16812	13112	6252	1.4	1.4
56	824936	85096	11360	321.4	9	909028	27944	14760	2	3	16812	13112	6252	1.8	1.4
57	824936	85096	11360	181.4	9	909028	27944	14760	1.8	3	16812	13112	6252	1.6	1.4
58	824936	86416	11360	85.1	9.1	909028	27944	14760	0.6	3	16812	13112	6252	1.6	1.4
