Time Since Start (5s)	InfluxDB					Grafana					Python				
	VIRT	RES	SHR	%CPU	%MEM	VIRT	RES	SHR	%CPU	%MEM	VIRT	RES	SHR	%CPU	%MEM
175	811032	108524	11268	3	11.5	917160	26332	15140	0.4	2.8	16800	13140	6300	1	1.4
176	811032	108772	11268	50.8	11.5	917160	26332	15140	0.2	2.8	16800	13140	6300	1.4	1.4
177	811032	108772	11268	3.2	11.5	917160	26332	15140	0.4	2.8	16800	13140	6300	1.2	1.4
178	811032	108772	11268	1.2	11.5	917160	26332	15140	0.2	2.8	16800	13140	6300	1.2	1.4
179	811032	108772	11268	3.6	11.5	917160	26332	15140	0.2	2.8	16800	13140	6300	1.2	1.4
180	811032	108772	11268	1.4	11.5	917160	26332	15140	0.4	2.8	16800	13140	6300	1.4	1.4
181	811032	108772	11268	3.4	11.5	917160	26332	15140	0.2	2.8	16800	13140	6300	1.2	1.4
182	811032	108772	11268	1.6	11.5	917160	26332	15140	0.4	2.8	16800	13140	6300	1.2	1.4
183	811032	108772	11268	3	11.5	917160	26332	15140	0.4	2.8	16800	13140	6300	1.2	1.4
184	811032	108772	11268	1.2	11.5	917160	26332	15140	0.2	2.8	16800	13140	6300	1.2	1.4
185	811032	108772	11268	3.2	11.5	917160	26332	15140	0.2	2.8	16800	13140	6300	1.2	1.4
186	811032	108772	11268	1.4	11.5	917160	26332	15140	0.4	2.8	16800	13140	6300	1.2	1.4
187	811032	108772	11268	3	11.5	917160	26332	15140	0.2	2.8	16800	13140	6300	1.2	1.4
188	811032	108772	11268	1.4	11.5	917160	26332	15140	0.2	2.8	16800	13140	6300	1.2	1.4
189	811032	108772	11268	3	11.5	917160	26332	15140	0.4	2.8	16800	13140	6300	1	1.4
190	811032	108772	11268	1.2	11.5	917160	26332	15140	0.2	2.8	16800	13140	6300	1.2	1.4
191	811032	108772	11268	3	11.5	917160	26332	15140	0.4	2.8	16800	13140	6300	1.2	1.4
192	811032	108772	11268	1.4	11.5	917160	26332	15140	0.2	2.8	16800	13140	6300	1.2	1.4
193	811032	108772	11268	3	11.5	917160	26332	15140	0.2	2.8	16800	13140	6300	1.4	1.4
194	811032	108772	11268	1.4	11.5	917160	26332	15140	0.2	2.8	16800	13140	6300	1.2	1.4
195	811032	108068	11268	2.6	11.4	917160	26332	15140	0.4	2.8	16800	13140	6300	1.4	1.4
196	811032	108068	11268	2.2	11.4	917160	26332	15140	1.6	2.8	16800	13140	6300	1.2	1.4
197	811032	118892	11268	3.2	12.6	917160	26332	15140	0.4	2.8	16800	13140	6300	1.2	1.4
198	811032	119916	11268	3	12.7	917160	26332	15140	0.2	2.8	16800	13140	6300	1.2	1.4
199	811032	119916	11268	1.4	12.7	917160	26332	15140	0.4	2.8	16800	13140	6300	1.2	1.4
200	811032	120180	11268	49.6	12.7	917160	26332	15140	0.2	2.8	16800	13140	6300	1.4	1.4
201	811032	120180	11268	1.2	12.7	917160	26332	15140	0.4	2.8	16800	13140	6300	1	1.4
202	811032	120444	11268	2.6	12.7	917160	26332	15140	0.2	2.8	16800	13140	6300	1.2	1.4
203	811032	120708	11268	1.2	12.8	917160	26332	15140	0.4	2.8	16800	13140	6300	1.4	1.4
204	811032	121500	11268	3	12.9	917160	26332	15140	0.2	2.8	16800	13140	6300	1.2	1.4
205	811032	121500	11268	1.4	12.9	917160	26332	15140	0.4	2.8	16800	13140	6300	1.4	1.4
206	811032	121500	11268	3	12.9	917160	26332	15140	0.2	2.8	16800	13140	6300	1.4	1.4
207	811032	121500	11268	1.4	12.9	917160	26332	15140	0.2	2.8	16800	13140	6300	1.2	1.4
208	811032	121500	11268	2.8	12.9	917160	26332	15140	0.4	2.8	16800	13140	6300	1	1.4
209	811032	121500	11268	1.4	12.9	917160	26332	15140	0.2	2.8	16800	13140	6300	1.4	1.4
210	811032	121764	11268	3	12.9	917160	26332	15140	0.2	2.8	16800	13140	6300	1.2	1.4
211	811032	121764	11268	1.2	12.9	917160	26332	15140	0.4	2.8	16800	13140	6300	1.4	1.4
212	811032	121764	11268	3.2	12.9	917160	26332	15140	0.2	2.8	16800	13140	6300	1.4	1.4
213	811032	121764	11268	1.2	12.9	917160	26332	15140	0.4	2.8	16800	13140	6300	1.2	1.4
214	811032	121764	11268	2.8	12.9	917160	26332	15140	0.2	2.8	16800	13140	6300	1.4	1.4
215	811032	121764	11268	1.2	12.9	917160	26332	15140	0.2	2.8	16800	13140	6300	1	1.4
216	811032	121764	11268	3	12.9	917160	26332	15140	0.2	2.8	16800	13140	6300	1.4	1.4
217	811032	121764	11268	1.4	12.9	917160	26332	15140	0.4	2.8	16800	13140	6300	1.2	1.4
218	811032	121764	11268	3	12.9	917160	26332	15140	0.2	2.8	16800	13140	6300	1.4	1.4
219	811032	121764	11268	1.4	12.9	917160	26332	15140	0.2	2.8	16800	13140	6300	1.4	1.4
220	811032	122028	11268	3.4	12.9	917160	26332	15140	1.8	2.8	16800	13140	6300	1.2	1.4
221	811032	122028	11268	1.4	12.9	917160	26332	15140	0.4	2.8	16800	13140	6300	1.4	1.4
222	811032	122028	11268	3	12.9	917160	26332	15140	0.4	2.8	16800	13140	6300	1.4	1.4
223	811032	122028	11268	1.4	12.9	917160	26332	15140	0.2	2.8	16800	13140	6300	1.2	1.4
224	811032	122028	11268	53.8	12.9	917160	26332	15140	0.2	2.8	16800	13140	6300	1.2	1.4
225	811032	122028	11268	1.2	12.9	917160	26332	15140	0.4	2.8	16800	13140	6300	1.2	1.4
226	811032	122028	11268	2.8	12.9	917160	26332	15140	0.2	2.8	16800	13140	6300	1	1.4
227	811032	122028	11268	1.4	12.9	917160	26332	15140	0.4	2.8	16800	13140	6300	1.4	1.4
228	811032	122028	11268	3.4	12.9	917160	26332	15140	0.2	2.8	16800	13140	6300	1.2	1.4
229	811032	122028	11268	1.4	12.9	917160	26332	15140	0.4	2.8	16800	13140	6300	1.2	1.4
230	811032	122028	11268	3	12.9	917160	26332	15140	0.2	2.8	16800	13140	6300	1.2	1.4
231	811032	122028	11268	1.4	12.9	917160	26332	15140	0.4	2.8	16800	13140	6300	1.4	1.4
232	811032	122028	11268	3	12.9	917160	26332	15140	0.2	2.8	16800	13140	6300	1.2	1.4
233	811032	122028	11268	1.2	12.9	917160	26332	15140	0.2	2.8	16800	13140	6300	1	1.4
234	811032	122028	11268	2.8	12.9	917160	26332	15140	0.4	2.8	16800	13140	6300	1.2	1.4
235	811032	122028	11268	1.4	12.9	917160	26332	15140	0.2	2.8	16800	13140	6300	1.2	1.4
236	811032	122028	11268	3	12.9	917160	26332	15140	0.2	2.8	16800	13140	6300	1.2	1.4
237	811032	122028	11268	1.4	12.9	917160	26332	15140	0.4	2.8	16800	13140	6300	1.2	1.4
238	811032	122028	11268	3	12.9	917160	26332	15140	0.2	2.8	16800	13140	6300	1.2	1.4
239	811032	122028	11268	1.2	12.9	917160	26332	15140	0.4	2.8	16800	13140	6300	1	1.4
240	811032	122028	11268	3	12.9	917160	26332	15140	0.2	2.8	16800	13140	6300	1.2	1.4
241	811032	122028	11268	2	12.9	917160	26332	15140	0.4	2.8	16800	13140	6300	1.4	1.4
242	811032	122028	11268	3	12.9	917160	26332	15140	0.2	2.8	16800	13140	6300	1	1.4
243	811032	122028	11268	1.2	12.9	917160	26332	15140	0.4	2.8	16800	13140	6300	1.4	1.4
244	811032	122028	11268	3	12.9	917160	26332	15140	1.6	2.8	16800	13140	6300	1.2	1.4
245	811032	122028	11268	1.4	12.9	917160	26332	15140	0.4	2.8	16800	13140	6300	1.2	1.4
246	811032	122028	11268	3	12.9	917160	26332	15140	0.2	2.8	16800	13140	6300	1.4	1.4
247	811032	122028	11268	1.4	12.9	917160	26332	15140	0.4	2.8	16800	13140	6300	1.2	1.4
248	811032	122028	11268	52	12.9	917160	26332	15140	0.2	2.8	16800	13140	6300	1.2	1.4
249	811032	122028	11268	1.4	12.9	917160	26332	15140	0.4	2.8	16800	13140	6300	1.2	1.4
250	811032	122028	11268	2.8	12.9	917160	26332	15140	0.2	2.8	16800	13140	6300	1	1.4
251	811032	122028	11268	1.4	12.9	917160	26332	15140	0.2	2.8	16800	13140	6300	1.4	1.4
252	811032	122028	11268	3	12.9	917160	26332	15140	0.2	2.8	16800	13140	6300	1.2	1.4
253	811032	122028	11268	1.2	12.9	917160	26332	15140	0.4	2.8	16800	13140	6300	1.4	1.4
254	811032	121924	11268	3	12.9	917160	26332	15140	0.2	2.8	16800	13140	6300	1	1.4
255	811032	121924	11268	1.4	12.9	917160	26332	15140	0.2	2.8	16800	13140	6300	1.4	1.4
256	811032	121924	11268	2.8	12.9	917160	26332	15140	0.4	2.8	16800	13140	6300	1.2	1.4
257	811032	121924	11268	1.4	12.9	917160	26332	15140	0.2	2.8	16800	13140	6300	1.4	1.4
258	811032	121924	11268	2.8	12.9	917160	26332	15140	0.2	2.8	16800	13140	6300	1.4	1.4
259	811032	121924	11268	1.4	12.9	917160	26332	15140	0.4	2.8	16800	13140	6300	1.2	1.4
260	811032	121924	11268	3	12.9	917160	26332	15140	0.2	2.8	16800	13140	6300	1.4	1.4
261	811032	121924	11268	1.2	12.9	917160	26332	15140	0.4	2.8	16800	13140	6300	1	1.4
262	811032	121924	11268	3	12.9	917160	26196	15140	0.2	2.8	16800	13140	6300	1.2	1.4
263	811032	121924	11268	1.4	12.9	917160	26196	15140	0.4	2.8	16800	13140	6300	1.2	1.4
264	811032	121924	11268	3	12.9	917160	26196	15140	0.2	2.8	16800	13140	6300	1.4	1.4
265	811032	121924	11268	1.4	12.9	917160	26196	15140	0.2	2.8	16800	13140	6300	1.2	1.4
