Time Since Start (5s)	InfluxDB					Grafana					Python				
	VIRT	RES	SHR	%CPU	%MEM	VIRT	RES	SHR	%CPU	%MEM	VIRT	RES	SHR	%CPU	%MEM
180	823108	60144	11452	1.4	6.4	941728	24276	14908	0.2	2.6	16824	13092	6288	1.8	1.4
181	823108	60144	11452	3	6.4	941728	24276	14908	0.2	2.6	16824	13092	6288	1.8	1.4
182	823108	60144	11452	1	6.4	941728	24276	14908	0.4	2.6	16824	13092	6288	1.8	1.4
183	823108	60144	11452	3.2	6.4	941728	24276	14908	0.2	2.6	16824	13092	6288	1.8	1.4
184	823108	60144	11452	5.4	6.4	941728	24276	14908	0.2	2.6	16824	13092	6288	1.4	1.4
185	823108	60144	11452	9.1	6.4	941728	24276	14908	0.4	2.6	16824	13092	6288	1.8	1.4
186	823108	60144	11452	1	6.4	941728	24276	14908	0.2	2.6	16824	13092	6288	1.6	1.4
187	823108	60144	11452	2.8	6.4	941728	24276	14908	0.4	2.6	16824	13092	6288	1.6	1.4
188	823108	60144	11452	1	6.4	941728	24276	14908	0.2	2.6	16824	13092	6288	1.8	1.4
189	823108	60144	11452	3	6.4	941728	24276	14908	0.2	2.6	16824	13092	6288	1.6	1.4
190	823108	60144	11452	1	6.4	941728	24276	14908	0.4	2.6	16824	13092	6288	1.8	1.4
191	823108	60144	11452	2.8	6.4	941728	24276	14908	0.2	2.6	16824	13092	6288	1.8	1.4
192	823108	60144	11452	0.8	6.4	941728	24276	14908	0.2	2.6	16824	13092	6288	1.4	1.4
193	823108	60144	11452	3	6.4	941728	24276	14908	0.4	2.6	16824	13092	6288	1.6	1.4
194	823108	60144	11452	1.2	6.4	941728	24276	14908	0.2	2.6	16824	13092	6288	1.8	1.4
195	823108	60144	11452	2.8	6.4	941728	24276	14908	0.2	2.6	16824	13092	6288	1.4	1.4
196	823108	60144	11452	1	6.4	941728	24276	14908	1.6	2.6	16824	13092	6288	1.6	1.4
197	823108	60144	11452	3.2	6.4	941728	24276	14908	0.2	2.6	16824	13092	6288	1.8	1.4
198	823108	60144	11452	1	6.4	941728	24276	14908	0.4	2.6	16824	13092	6288	1.8	1.4
199	823108	60144	11452	10.1	6.4	941728	24276	14908	0.2	2.6	16824	13092	6288	1.4	1.4
200	823108	60144	11452	1	6.4	941728	24276	14908	0.2	2.6	16824	13092	6288	1.8	1.4
201	823108	60144	11452	3	6.4	941728	24276	14908	0.4	2.6	16824	13092	6288	1.6	1.4
202	823108	60144	11452	1	6.4	941728	24276	14908	0.2	2.6	16824	13092	6288	1.6	1.4
203	823108	60144	11452	3	6.4	941728	24276	14908	0.2	2.6	16824	13092	6288	1.8	1.4
204	823108	60144	11452	1	6.4	941728	24276	14908	0.4	2.6	16824	13092	6288	1.8	1.4
205	823108	60144	11452	3	6.4	941728	24276	14908	0.2	2.6	16824	13092	6288	1.6	1.4
206	823108	60144	11452	1	6.4	941728	24276	14908	0.2	2.6	16824	13092	6288	1.6	1.4
207	823108	60144	11452	3	6.4	941728	24276	14908	0.4	2.6	16824	13092	6288	1.6	1.4
208	823108	60144	11452	0.8	6.4	941728	24276	14908	0.2	2.6	16824	13092	6288	1.4	1.4
209	823108	60144	11452	3	6.4	941728	24276	14908	0.2	2.6	16824	13092	6288	1.6	1.4
210	823108	60936	11452	1.2	6.4	941728	24276	14908	0.4	2.6	16824	13092	6288	1.6	1.4
211	823108	61200	11452	3	6.5	941728	24276	14908	0.2	2.6	16824	13092	6288	1.6	1.4
212	823108	61200	11452	1	6.5	941728	24276	14908	0.2	2.6	16824	13092	6288	1.8	1.4
213	823108	61200	11452	12.5	6.5	941728	24276	14908	0.4	2.6	16824	13092	6288	1.8	1.4
214	823108	61200	11452	1	6.5	941728	24276	14908	0.2	2.6	16824	13092	6288	1.8	1.4
215	823108	61200	11452	2.8	6.5	941728	24276	14908	0.4	2.6	16824	13092	6288	1.6	1.4
216	823108	61200	11452	0.8	6.5	941728	24276	14908	0.2	2.6	16824	13092	6288	1.8	1.4
217	823108	61200	11452	3.2	6.5	941728	24276	14908	0.2	2.6	16824	13092	6288	1.8	1.4
218	823108	61200	11452	1	6.5	941728	24276	14908	0.2	2.6	16824	13092	6288	1.6	1.4
219	823108	61200	11452	2.4	6.5	941728	24276	14908	0.4	2.6	16824	13092	6288	1.2	1.4
220	823108	61200	11452	1.2	6.5	941728	24276	14908	1.8	2.6	16824	13092	6288	1.8	1.4
221	823108	61200	11452	3	6.5	941728	24276	14908	0.2	2.6	16824	13092	6288	1.8	1.4
222	823108	61200	11452	1	6.5	941728	24276	14908	0.2	2.6	16824	13092	6288	1.6	1.4
223	823108	61200	11452	3	6.5	941728	24276	14908	0.4	2.6	16824	13092	6288	1.8	1.4
224	823108	61200	11452	1.2	6.5	941728	24276	14908	0.2	2.6	16824	13092	6288	1.6	1.4
225	823108	61200	11452	2.8	6.5	941728	24276	14908	0.2	2.6	16824	13092	6288	1.4	1.4
226	823108	61200	11452	1.2	6.5	941728	24276	14908	0.4	2.6	16824	13092	6288	1.8	1.4
227	823108	61200	11452	11.7	6.5	941728	24276	14908	0.2	2.6	16824	13092	6288	1.6	1.4
228	823108	61200	11452	1	6.5	941728	24276	14908	0.4	2.6	16824	13092	6288	1.8	1.4
229	823108	61200	11452	3	6.5	941728	24276	14908	0.2	2.6	16824	13092	6288	1.6	1.4
230	823108	61200	11452	0.8	6.5	941728	24276	14908	0.2	2.6	16824	13092	6288	1.4	1.4
231	823108	61200	11452	3.2	6.5	941728	24276	14908	0.4	2.6	16824	13092	6288	1.8	1.4
232	823108	61200	11452	1	6.5	941728	24276	14908	0.2	2.6	16824	13092	6288	1.8	1.4
233	823108	61200	11452	3	6.5	941728	24276	14908	0.4	2.6	16824	13092	6288	1.6	1.4
234	823108	61200	11452	1	6.5	941728	24276	14908	0.2	2.6	16824	13092	6288	1.8	1.4
235	823108	61200	11452	3	6.5	941728	24276	14908	0.2	2.6	16824	13092	6288	1.6	1.4
236	823108	61200	11452	1	6.5	941728	24276	14908	0.2	2.6	16824	13092	6288	1.6	1.4
237	823108	61200	11452	2.8	6.5	941728	24276	14908	0.4	2.6	16824	13092	6288	1.4	1.4
238	823108	61164	11452	1.2	6.5	941728	24276	14908	0.2	2.6	16824	13092	6288	1.8	1.4
239	823108	61164	11452	3	6.5	941728	24276	14908	0.4	2.6	16824	13092	6288	1.6	1.4
240	823108	61164	11452	1.6	6.5	941728	24276	14908	0.2	2.6	16824	13092	6288	1.8	1.4
241	823108	61428	11452	9.5	6.5	941728	24276	14908	0.2	2.6	16824	13092	6288	1.6	1.4
242	823108	61428	11452	1	6.5	941728	24276	14908	0.4	2.6	16824	13092	6288	1.8	1.4
243	823108	61428	11452	3.2	6.5	941728	24276	14908	0.2	2.6	16824	13092	6288	1.8	1.4
244	823108	61428	11452	1	6.5	941728	24276	14908	1.6	2.6	16824	13092	6288	1.8	1.4
245	823108	61428	11452	3	6.5	941728	24276	14908	0.2	2.6	16824	13092	6288	1.4	1.4
246	823108	61428	11452	1	6.5	941728	24276	14908	0.2	2.6	16824	13092	6288	1.6	1.4
247	823108	61428	11452	3	6.5	941728	24276	14908	0.4	2.6	16824	13092	6288	1.8	1.4
248	823108	61428	11452	0.8	6.5	941728	24100	14908	0.2	2.5	16824	13092	6288	1.2	1.4
249	823108	61428	11452	3	6.5	941728	24100	14908	0.2	2.5	16824	13092	6288	1.8	1.4
250	823108	61428	11452	1	6.5	941728	24100	14908	0.4	2.5	16824	13092	6288	1.6	1.4
251	823108	61428	11452	3.2	6.5	941728	24100	14908	2.8	2.5	16824	13092	6288	1.8	1.4
252	823108	61428	11452	0.8	6.5	941728	24100	14908	0.2	2.5	16824	13092	6288	1.4	1.4
253	823108	61428	11452	3.2	6.5	941728	24100	14908	0.2	2.5	16824	13092	6288	1.6	1.4
254	823108	61428	11452	1	6.5	941728	24100	14908	0.4	2.5	16824	13092	6288	1.8	1.4
255	823108	61692	11452	12.1	6.5	941728	24100	14908	0.2	2.5	16824	13092	6288	1.8	1.4
256	823108	61692	11452	1	6.5	941728	24100	14908	0.2	2.5	16824	13092	6288	1.8	1.4
257	823108	61692	11452	2.8	6.5	941728	24100	14908	0.4	2.5	16824	13092	6288	1.6	1.4
258	823108	61692	11452	1.2	6.5	941728	24100	14908	0.2	2.5	16824	13092	6288	1.8	1.4
259	823108	61692	11452	3	6.5	941728	24100	14908	0.2	2.5	16824	13092	6288	1.6	1.4
260	823108	61692	11452	0.8	6.5	941728	24100	14908	0.2	2.5	16824	13092	6288	1.4	1.4
261	823108	61692	11452	2.8	6.5	941728	24100	14908	0.4	2.5	16824	13092	6288	1.6	1.4
262	823108	61692	11452	1.2	6.5	941728	24100	14908	0.2	2.5	16824	13092	6288	1.6	1.4
263	823108	62748	11452	3.8	6.6	941728	24100	14908	0.4	2.5	16824	13092	6288	1.6	1.4
264	823108	63012	11452	1	6.7	941728	24100	14908	0.2	2.5	16824	13092	6288	1.8	1.4
265	823108	63276	11452	3	6.7	941728	24100	14908	0.2	2.5	16824	13092	6288	1.4	1.4
