Time Since Start (5s)	InfluxDB					Grafana					Python				
	VIRT	RES	SHR	%CPU	%MEM	VIRT	RES	SHR	%CPU	%MEM	VIRT	RES	SHR	%CPU	%MEM
20	829204	106168	11904	1.4	11.2	941728	24456	14908	0.2	2.6	16856	13216	6360	2.4	1.4
21	829204	106432	11904	3.6	11.3	941728	24456	14908	0.2	2.6	16856	13216	6360	2.6	1.4
22	829204	106432	11904	1.4	11.3	941728	24456	14908	0.2	2.6	16856	13216	6360	3	1.4
23	829204	106432	11904	3.8	11.3	941728	24456	14908	0.4	2.6	16856	13216	6360	3	1.4
24	829204	106432	11904	1.4	11.3	941728	24456	14908	0.2	2.6	16856	13216	6360	2.4	1.4
25	829204	109072	11904	3.6	11.5	941728	24456	14908	0.4	2.6	16856	13216	6360	2.8	1.4
26	829204	110128	11904	1.8	11.6	941728	24456	14908	0.2	2.6	16856	13216	6360	3	1.4
27	829204	110128	11904	37.1	11.6	941728	24456	14908	0.4	2.6	16856	13216	6360	2.8	1.4
28	829204	110128	11904	1.4	11.6	941728	24456	14908	0.2	2.6	16856	13216	6360	2.8	1.4
29	829204	110128	11904	3.2	11.6	941728	24456	14908	0.4	2.6	16856	13216	6360	2.4	1.4
30	829204	110128	11904	1.6	11.6	941728	24456	14908	0.2	2.6	16856	13216	6360	2.8	1.4
31	829204	110128	11904	3.4	11.6	941728	24456	14908	0.2	2.6	16856	13216	6360	2.8	1.4
32	829204	110128	11904	1.6	11.6	941728	24456	14908	1.6	2.6	16856	13216	6360	3	1.4
33	829204	110128	11904	3.4	11.6	941728	24456	14908	0.2	2.6	16856	13216	6360	2.6	1.4
34	829204	110128	11904	1.4	11.6	941728	24456	14908	0.2	2.6	16856	13216	6360	2.4	1.4
35	829204	110128	11904	3.6	11.6	941728	24456	14908	0.4	2.6	16856	13216	6360	3	1.4
36	829204	110128	11904	1.4	11.6	941728	24456	14908	0.2	2.6	16856	13216	6360	2.8	1.4
37	829204	110128	11904	3.8	11.6	941728	24456	14908	0.2	2.6	16856	13216	6360	2.8	1.4
38	829204	110128	11904	1.6	11.6	941728	24456	14908	0.4	2.6	16856	13216	6360	2.4	1.4
39	829204	110128	11904	3.2	11.6	941728	24456	14908	0.2	2.6	16856	13216	6360	2.4	1.4
40	829204	110128	11904	3.2	11.6	941728	24456	14908	0.2	2.6	16856	13216	6360	2.6	1.4
41	829204	110128	11904	1.6	11.6	941728	24456	14908	0.4	2.6	16856	13216	6360	2.8	1.4
42	829204	110128	11904	3.6	11.6	941728	24456	14908	0.2	2.6	16856	13216	6360	2.8	1.4
43	829204	110128	11904	1.2	11.6	941728	24456	14908	0.2	2.6	16856	13216	6360	2.4	1.4
44	829204	110128	11904	3.6	11.6	941728	24456	14908	0.4	2.6	16856	13216	6360	3	1.4
45	829204	110128	11904	1.6	11.6	941728	24456	14908	0.2	2.6	16856	13216	6360	2.6	1.4
46	829204	110128	11904	3.6	11.6	941728	24456	14908	0.4	2.6	16856	13216	6360	3	1.4
47	829204	110128	11904	1.6	11.6	941728	24456	14908	0.2	2.6	16856	13216	6360	3	1.4
48	829204	110392	11904	3.4	11.7	941728	24456	14908	0.2	2.6	16856	13216	6360	2	1.4
49	829204	110392	11904	1.4	11.7	941728	24456	14908	0.2	2.6	16856	13216	6360	2.6	1.4
50	829204	111448	11904	24.8	11.8	941728	24456	14908	0.4	2.6	16856	13216	6360	2.8	1.4
51	829204	111448	11904	16.4	11.8	941728	24456	14908	0.2	2.6	16856	13216	6360	3	1.4
52	829204	111448	11904	3.4	11.8	941728	24456	14908	0.4	2.6	16856	13216	6360	2.4	1.4
53	829204	111448	11904	1.4	11.8	941728	24456	14908	0.2	2.6	16856	13216	6360	2	1.4
54	829204	111448	11904	4	11.8	941728	24456	14908	0.4	2.6	16856	13216	6360	3	1.4
55	829204	111448	11904	1.6	11.8	941728	24456	14908	0.2	2.6	16856	13216	6360	3	1.4
56	829204	111448	11904	3.6	11.8	941728	24456	14908	1.4	2.6	16856	13216	6360	2.8	1.4
57	829204	111448	11904	1.2	11.8	941728	24456	14908	0.4	2.6	16856	13216	6360	2.6	1.4
58	829204	111448	11904	3.8	11.8	941728	24456	14908	0.2	2.6	16856	13216	6360	2.6	1.4
59	829204	111448	11904	1.6	11.8	941728	24456	14908	0.2	2.6	16856	13216	6360	3.2	1.4
60	829204	111448	11904	3	11.8	941728	24456	14908	0.4	2.6	16856	13216	6360	2.4	1.4
61	829204	111448	11904	1.6	11.8	941728	24456	14908	0.2	2.6	16856	13216	6360	3	1.4
62	829204	111448	11904	3.4	11.8	941728	24456	14908	0.2	2.6	16856	13216	6360	2.8	1.4
63	829204	111448	11904	1.4	11.8	941728	24456	14908	0.4	2.6	16856	13216	6360	2.4	1.4
64	829204	111448	11904	3.4	11.8	941728	24456	14908	0.2	2.6	16856	13216	6360	2.8	1.4
65	829204	111448	11904	1.6	11.8	941728	24456	14908	0.2	2.6	16856	13216	6360	2.8	1.4
66	829204	111448	11904	3.4	11.8	941728	24456	14908	0.2	2.6	16856	13216	6360	2.8	1.4
67	829204	111448	11904	1.4	11.8	941728	24456	14908	0.4	2.6	16856	13216	6360	2.2	1.4
68	829204	111448	11904	3.4	11.8	941728	24456	14908	0.2	2.6	16856	13216	6360	2.8	1.4
69	829204	111448	11904	1.6	11.8	941728	24456	14908	0.2	2.6	16856	13216	6360	2.8	1.4
70	829204	111448	11904	3.8	11.8	941728	24192	14908	0.4	2.6	16856	13216	6360	3	1.4
71	829204	111448	11904	1.4	11.8	941728	24192	14908	0.2	2.6	16856	13216	6360	2.4	1.4
72	829204	111448	11904	3.4	11.8	941728	24192	14908	0.4	2.6	16856	13300	6360	2.4	1.4
73	829204	111448	11904	2.4	11.8	941728	24192	14908	0.2	2.6	16856	13300	6360	3	1.4
74	829204	112240	11904	41.1	11.9	941728	24192	14908	0.2	2.6	16856	13300	6360	3	1.4
75	829204	112240	11904	1.6	11.9	941728	24192	14908	0.2	2.6	16856	13300	6360	3	1.4
76	829204	112240	11904	3.2	11.9	941728	24192	14908	0.4	2.6	16856	13300	6360	1.6	1.4
77	829204	112240	11904	1.4	11.9	941728	24192	14908	0.2	2.6	16856	13300	6360	2.8	1.4
78	829204	112240	11904	3.6	11.9	941728	24192	14908	0.2	2.6	16856	13300	6360	2.2	1.4
79	829204	112240	11904	1.4	11.9	941728	24192	14908	0.4	2.6	16856	13300	6360	2.8	1.4
80	829204	112240	11904	3.8	11.9	941728	24192	14908	1.4	2.6	16856	13300	6360	3	1.4
81	829204	112240	11904	1.4	11.9	941728	24192	14908	0.4	2.6	16856	13300	6360	3	1.4
82	829204	112240	11904	3.6	11.9	941728	24192	14908	0.2	2.6	16856	13300	6360	2.6	1.4
83	829204	112240	11904	1.4	11.9	941728	24192	14908	0.2	2.6	16856	13300	6360	2.4	1.4
84	829204	112240	11904	3.6	11.9	941728	24192	14908	0.4	2.6	16856	13300	6360	2.8	1.4
85	829204	112240	11904	1.6	11.9	941728	24192	14908	0.2	2.6	16856	13300	6360	2.8	1.4
86	829204	112240	11904	3.6	11.9	941728	24192	14908	0.2	2.6	16856	13300	6360	3	1.4
87	829204	112240	11904	1.6	11.9	941728	24192	14908	0.2	2.6	16856	13300	6360	3	1.4
88	829204	112240	11904	3.2	11.9	941728	24192	14908	0.4	2.6	16856	13300	6360	2.2	1.4
89	829204	112240	11904	1.6	11.9	941728	24192	14908	0.2	2.6	16856	13300	6360	3	1.4
90	829204	112240	11904	3.8	11.9	941728	24192	14908	0.2	2.6	16856	13300	6360	2.8	1.4
91	829204	112240	11904	1.6	11.9	941728	24192	14908	0.4	2.6	16856	13300	6360	3	1.4
92	829204	112240	11904	3.4	11.9	941728	24192	14908	2.4	2.6	16856	13300	6360	2.4	1.4
93	829204	112240	11904	1.4	11.9	941728	24192	14908	0.4	2.6	16856	13300	6360	3	1.4
94	829204	112240	11904	3.8	11.9	941728	24192	14908	0.2	2.6	16856	13300	6360	2.8	1.4
95	829204	112240	11904	1.6	11.9	941728	24192	14908	0.4	2.6	16856	13300	6360	3	1.4
96	829204	112240	11904	3.4	11.9	941728	24192	14908	0.2	2.6	16856	13300	6360	2.6	1.4
97	829204	112240	11904	1.6	11.9	941728	24192	14908	0.2	2.6	16856	13300	6360	2.8	1.4
98	829204	112240	11904	41.1	11.9	941728	24192	14908	0.4	2.6	16856	13300	6360	2.8	1.4
99	829204	112240	11904	2	11.9	941728	24192	14908	0.2	2.6	16856	13300	6360	3	1.4
100	829204	112240	11904	3	11.9	941728	24192	14908	0.4	2.6	16856	13300	6360	2.8	1.4
101	829204	112240	11904	1.4	11.9	941728	24192	14908	0.2	2.6	16856	13300	6360	2.4	1.4
102	829204	112240	11904	3.2	11.9	941728	24192	14908	0.2	2.6	16856	13300	6360	2.6	1.4
103	829204	112240	11904	1.6	11.9	941728	24192	14908	0.2	2.6	16856	13300	6360	3	1.4
104	829204	112240	11904	3.4	11.9	941728	24192	14908	1.6	2.6	16856	13300	6360	2	1.4
105	829204	112240	11904	1.2	11.9	941728	24192	14908	0.2	2.6	16856	13300	6360	2.4	1.4
106	829204	112240	11904	3.2	11.9	941728	24192	14908	0.4	2.6	16856	13300	6360	2.6	1.4
107	829204	112240	11904	1.6	11.9	941728	24192	14908	0.2	2.6	16856	13300	6360	3	1.4
108	829204	112240	11904	4	11.9	941728	24192	14908	0.4	2.6	16856	13300	6360	2.4	1.4
109	829204	112240	11904	1.6	11.9	941728	24192	14908	0.2	2.6	16856	13300	6360	3	1.4
110	829204	112240	11904	3.6	11.9	941728	24192	14908	0.2	2.6	16856	13300	6360	2.6	1.4
111	829204	112240	11904	1.4	11.9	941728	24192	14908	0.2	2.6	16856	13300	6360	3	1.4
112	829204	112240	11904	3	11.9	941728	24192	14908	0.4	2.6	16856	13300	6360	2.6	1.4
113	829204	112240	11904	1.6	11.9	941728	24192	14908	0.2	2.6	16856	13300	6360	2.6	1.4
114	829204	112240	11904	3.8	11.9	941728	24192	14908	0.2	2.6	16856	13300	6360	3	1.4
115	829204	112240	11904	1.6	11.9	941728	24192	14908	0.4	2.6	16856	13300	6360	2.8	1.4
116	829204	112240	11904	3.2	11.9	941728	24192	14908	0.2	2.6	16856	13300	6360	2.8	1.4
117	829204	112240	11904	1.4	11.9	941728	24192	14908	0.2	2.6	16856	13300	6360	2.8	1.4
118	829204	112240	11904	3.6	11.9	941728	24192	14908	0.4	2.6	16856	13300	6360	2.4	1.4
119	829204	112240	11904	1.6	11.9	941728	24192	14908	0.2	2.6	16856	13300	6360	3	1.4
120	829204	112240	11904	3.6	11.9	941728	24192	14908	0.2	2.6	16856	13300	6360	2.6	1.4
121	829204	113032	11904	1.6	12	941728	24192	14908	0.4	2.6	16856	13300	6360	3	1.4
122	829204	115144	11904	42.3	12.2	941728	24192	14908	0.2	2.6	16856	13300	6360	2	1.4
123	829204	115144	11904	1.6	12.2	941728	24192	14908	0.2	2.6	16856	13300	6360	2.8	1.4
124	829204	115144	11904	3.6	12.2	941728	24192	14908	0.4	2.6	16856	13300	6360	2.8	1.4
125	829204	115144	11904	1.6	12.2	941728	24192	14908	0.2	2.6	16856	13300	6360	3	1.4
126	829204	115144	11904	3.4	12.2	941728	24192	14908	0.4	2.6	16856	13300	6360	3	1.4
127	829204	115144	11904	1.2	12.2	941728	24192	14908	0.2	2.6	16856	13300	6360	2.4	1.4
128	829204	115144	11904	3.6	12.2	941728	24192	14908	1.6	2.6	16856	13300	6360	2.6	1.4
129	829204	115144	11904	1.8	12.2	941728	24192	14908	0.2	2.6	16856	13300	6360	3	1.4
130	829204	115144	11904	3.6	12.2	941728	24192	14908	0.4	2.6	16856	13300	6360	3	1.4
131	829204	115144	11904	1.6	12.2	941728	24192	14908	0.2	2.6	16856	13300	6360	3	1.4
132	829204	115144	11904	3.2	12.2	941728	24192	14908	0.2	2.6	16856	13300	6360	2	1.4
133	829204	115144	11904	1.4	12.2	941728	24192	14908	0.4	2.6	16856	13300	6360	2.4	1.4
134	829204	115144	11904	3.4	12.2	941728	24192	14908	0.2	2.6	16856	13300	6360	2.2	1.4
135	829204	115144	11904	1.4	12.2	941728	24192	14908	0.2	2.6	16856	13300	6360	3	1.4
136	829204	115144	11904	3.6	12.2	941728	24192	14908	0.4	2.6	16856	13300	6360	2.4	1.4
137	829204	115144	11904	1.4	12.2	941728	24192	14908	0.2	2.6	16856	13300	6360	3	1.4
138	829204	115144	11904	3.4	12.2	941728	24192	14908	0.2	2.6	16856	13300	6360	2	1.4
139	829204	115144	11904	1.4	12.2	941728	24192	14908	0.2	2.6	16856	13300	6360	3	1.4
140	829204	115144	11904	3.6	12.2	941728	24192	14908	0.2	2.6	16856	13300	6360	2.8	1.4
141	829204	115144	11904	1.6	12.2	941728	24192	14908	0.4	2.6	16856	13300	6360	3	1.4
142	829204	115144	11904	3.8	12.2	941728	24192	14908	0.2	2.6	16856	13300	6360	2.8	1.4
143	829204	115144	11904	1.2	12.2	941728	24192	14908	0.2	2.6	16856	13300	6360	2.4	1.4
144	829204	115144	11904	4.4	12.2	941728	24192	14908	0.4	2.6	16856	13300	6360	3	1.4
145	829204	115144	11904	1.6	12.2	941728	24192	14908	0.2	2.6	16856	13300	6360	2.8	1.4
146	829204	115144	11904	47	12.2	941728	24192	14908	0.2	2.6	16856	13300	6360	2.6	1.4
147	829204	115144	11904	1.4	12.2	941728	24192	14908	0.2	2.6	16856	13300	6360	2.4	1.4
148	829204	115144	11904	3.4	12.2	941728	24192	14908	0.4	2.6	16856	13300	6360	2.6	1.4
149	829204	115144	11904	1.6	12.2	941728	24192	14908	0.2	2.6	16856	13300	6360	3	1.4
150	829204	115144	11904	3.4	12.2	941728	24192	14908	0.2	2.6	16856	13300	6360	2.2	1.4
151	829204	115144	11904	1.6	12.2	941728	24192	14908	0.6	2.6	16856	13300	6360	2.8	1.4
152	829204	115144	11904	3.6	12.2	941728	24192	14908	1.6	2.6	16856	13300	6360	3	1.4
153	829204	115144	11904	1.6	12.2	941728	24192	14908	0.2	2.6	16856	13300	6360	3	1.4
154	829204	115144	11904	3.2	12.2	941728	24192	14908	0.4	2.6	16856	13300	6360	2.4	1.4
155	829204	115144	11904	1.6	12.2	941728	24192	14908	0.2	2.6	16856	13300	6360	2.6	1.4
156	829204	115144	11904	3.6	12.2	941728	24192	14908	0.2	2.6	16856	13300	6360	2.8	1.4
157	829204	115144	11904	1.6	12.2	941728	24192	14908	0.4	2.6	16856	13300	6360	3	1.4
158	829204	115144	11904	3.2	12.2	941728	24192	14908	0.2	2.6	16856	13300	6360	2.6	1.4
159	829204	115144	11904	1.4	12.2	941728	24192	14908	0.2	2.6	16856	13300	6360	2.8	1.4
160	829204	115144	11904	2.6	12.2	941728	24192	14908	0.4	2.6	16856	13300	6360	2.6	1.4
161	829204	115144	11904	1.6	12.2	941728	24192	14908	0.2	2.6	16856	13300	6360	3	1.4
162	829204	115144	11904	3.4	12.2	941728	24192	14908	0.2	2.6	16856	13300	6360	2	1.4
163	829204	115144	11904	1.8	12.2	941728	24192	14908	0.4	2.6	16856	13300	6360	2.8	1.4
164	829204	115144	11904	3.6	12.2	941728	24192	14908	0.2	2.6	16856	13300	6360	2.4	1.4
165	829204	115144	11904	1.6	12.2	941728	24192	14908	0.2	2.6	16856	13300	6360	3	1.4
166	829204	115144	11904	3.6	12.2	941728	24192	14908	0.4	2.6	16856	13300	6360	3	1.4
167	829204	115144	11904	1.6	12.2	941728	24192	14908	0.2	2.6	16856	13300	6360	3	1.4
168	829204	115144	11904	3.6	12.2	941728	24192	14908	0.2	2.6	16856	13300	6360	2.6	1.4
169	829204	115144	11904	1.2	12.2	941728	24192	14908	0.4	2.6	16856	13300	6360	2.4	1.4
170	829204	115144	11904	44.9	12.2	941728	24192	14908	0.2	2.6	16856	13300	6360	2.6	1.4
171	829204	115144	11904	2.2	12.2	941728	24192	14908	0.4	2.6	16856	13300	6360	3	1.4
172	829204	115144	11904	2.6	12.2	941728	24192	14908	0.2	2.6	16856	13300	6360	2.4	1.4
173	829204	115144	11904	3.4	12.2	941728	24192	14908	0.2	2.6	16856	13300	6360	3	1.4
174	829204	115144	11904	1.6	12.2	941728	24192	14908	0.4	2.6	16856	13300	6360	2.6	1.4
175	829204	115144	11904	3.4	12.2	941728	24192	14908	0	2.6	16856	13300	6360	2.8	1.4
176	829204	115144	11904	1.4	12.2	941728	24192	14908	1.6	2.6	16856	13300	6360	2.4	1.4
177	829204	115144	11904	3.6	12.2	941728	24192	14908	0.2	2.6	16856	13300	6360	2.6	1.4
178	829204	115144	11904	1.4	12.2	941728	24192	14908	0.4	2.6	16856	13300	6360	2.6	1.4
179	829204	115144	11904	3.4	12.2	941728	24192	14908	0.2	2.6	16856	13300	6360	3	1.4
180	829204	115144	11904	1.4	12.2	941728	24192	14908	0.2	2.6	16856	13300	6360	3	1.4
181	829204	115144	11904	3.4	12.2	941728	24192	14908	0.4	2.6	16856	13300	6360	2.4	1.4
182	829204	115144	11904	1.6	12.2	941728	24192	14908	0.2	2.6	16856	13300	6360	2.6	1.4
183	829204	115144	11904	3.6	12.2	941728	24192	14908	0.4	2.6	16856	13300	6360	3	1.4
184	829204	115144	11904	1.6	12.2	941728	24192	14908	0.2	2.6	16856	13300	6360	3	1.4
185	829204	115144	11904	3.6	12.2	941728	24192	14908	0.4	2.6	16856	13300	6360	2.6	1.4
186	829204	115144	11904	1.2	12.2	941728	24192	14908	0.2	2.6	16856	13300	6360	2.4	1.4
187	829204	115144	11904	3.4	12.2	941728	24192	14908	0.2	2.6	16856	13300	6360	3	1.4
188	829204	115144	11904	1.6	12.2	941728	24192	14908	0.2	2.6	16856	13300	6360	3	1.4
189	829204	115144	11904	3.6	12.2	941728	24192	14908	0.4	2.6	16856	13300	6360	3	1.4
190	829204	115144	11904	1.4	12.2	941728	24192	14908	0.2	2.6	16856	13300	6360	2.2	1.4
191	829204	115144	11904	3	12.2	941728	24192	14908	0.4	2.6	16856	13300	6360	3	1.4
192	829204	115144	11904	1.6	12.2	941728	24192	14908	0.2	2.6	16856	13300	6360	3	1.4
193	829204	115408	11904	3.4	12.2	941728	24192	14908	0.2	2.6	16856	13300	6360	2.8	1.4
194	829204	116728	11904	44.2	12.3	941728	24192	14908	0.4	2.6	16856	13300	6360	3	1.4
195	829204	116728	11904	3.4	12.3	941728	24192	14908	0.2	2.6	16856	13300	6360	2.2	1.4
196	829204	116728	11904	1.6	12.3	941728	24192	14908	0.2	2.6	16856	13300	6360	3	1.4
197	829204	116728	11904	3.4	12.3	941728	24192	14908	0.4	2.6	16856	13300	6360	2.8	1.4
198	829204	116728	11904	1.6	12.3	941728	24192	14908	0.2	2.6	16856	13300	6360	2.8	1.4
199	829204	116728	11904	3.4	12.3	941728	24192	14908	0.2	2.6	16856	13300	6360	2.4	1.4
200	829204	116728	11904	1.6	12.3	941728	24192	14908	1	2.6	16856	13300	6360	3	1.4
201	829204	116728	11904	3.6	12.3	941728	24192	14908	0.2	2.6	16856	13300	6360	3	1.4
202	829204	116728	11904	1.6	12.3	941728	24192	14908	0.4	2.6	16856	13300	6360	3	1.4
203	829204	116728	11904	3.6	12.3	941728	24192	14908	0.2	2.6	16856	13300	6360	2.4	1.4
204	829204	116728	11904	1.6	12.3	941728	24192	14908	0.4	2.6	16856	13300	6360	3	1.4
205	829204	116728	11904	3.6	12.3	941728	24192	14908	0.2	2.6	16856	13300	6360	3	1.4
206	829204	116728	11904	1.6	12.3	941728	24192	14908	0.2	2.6	16856	13300	6360	2.8	1.4
207	829204	116728	11904	3.8	12.3	941728	24192	14908	0.4	2.6	16856	13300	6360	3	1.4
208	829204	116728	11904	1.2	12.3	941728	24192	14908	0.2	2.6	16856	13300	6360	2.4	1.4
209	829204	116728	11904	3.6	12.3	941728	24192	14908	0.4	2.6	16856	13300	6360	2.8	1.4
210	829204	116728	11904	2	12.3	941728	24192	14908	0.2	2.6	16856	13300	6360	2.8	1.4
211	829204	116728	11904	3.8	12.3	941728	24192	14908	2.6	2.6	16856	13300	6360	3	1.4
212	829204	116728	11904	1.4	12.3	941728	24192	14908	0.4	2.6	16856	13300	6360	3	1.4
213	829204	116728	11904	3.4	12.3	941728	24192	14908	0.2	2.6	16856	13300	6360	2.4	1.4
214	829204	116728	11904	2.2	12.3	941728	24192	14908	0.4	2.6	16856	13300	6360	3	1.4
215	829204	116728	11904	3.6	12.3	941728	24192	14908	0.2	2.6	16856	13300	6360	2	1.4
216	829204	116992	11904	1.8	12.4	941728	24192	14908	0.4	2.6	16856	13300	6360	3	1.4
217	829204	119104	11904	3.6	12.6	941728	24192	14908	0.2	2.6	16856	13300	6360	3	1.4
218	829204	119368	11904	42.1	12.6	941728	24192	14908	0.2	2.6	16856	13300	6360	2.4	1.4
219	829204	119368	11904	3.6	12.6	941728	24192	14908	0.4	2.6	16856	13300	6360	2.6	1.4
220	829204	119368	11904	1.6	12.6	941728	24192	14908	0.2	2.6	16856	13300	6360	3	1.4
221	829204	119368	11904	3.4	12.6	941728	24192	14908	0.4	2.6	16856	13300	6360	3	1.4
222	829204	119368	11904	1.6	12.6	941728	24192	14908	0.2	2.6	16856	13300	6360	3	1.4
223	829204	119368	11904	3	12.6	941728	24192	14908	1.6	2.6	16856	13300	6360	2.4	1.4
224	829204	119368	11904	1.6	12.6	941728	24192	14908	0.2	2.6	16856	13300	6360	2.8	1.4
225	829204	119368	11904	3.2	12.6	941728	24192	14908	0.4	2.6	16856	13300	6360	2.8	1.4
226	829204	119368	11904	1.6	12.6	941728	24192	14908	0.2	2.6	16856	13300	6360	2.8	1.4
227	829204	119368	11904	3.8	12.6	941728	24192	14908	0.2	2.6	16856	13300	6360	2.8	1.4
228	829204	119368	11904	1.4	12.6	941728	24192	14908	0.4	2.6	16856	13300	6360	2.2	1.4
229	829204	119368	11904	3.6	12.6	941728	24192	14908	0.2	2.6	16856	13300	6360	3	1.4
230	829204	119368	11904	2	12.6	941728	24192	14908	0.2	2.6	16856	13300	6360	2.8	1.4
231	829204	119368	11904	3.2	12.6	941728	24192	14908	0.4	2.6	16856	13300	6360	2.2	1.4
232	829204	119368	11904	1.6	12.6	941728	24192	14908	0.2	2.6	16856	13300	6360	3	1.4
233	829204	119368	11904	3.6	12.6	941728	24192	14908	0.4	2.6	16856	13300	6360	3	1.4
234	829204	119368	11904	1.6	12.6	941728	24192	14908	0.2	2.6	16856	13300	6360	3	1.4
235	829204	119368	11904	3.4	12.6	941728	24192	14908	0.2	2.6	16856	13300	6360	2.6	1.4
236	829204	119368	11904	1.4	12.6	941728	24192	14908	0.2	2.6	16856	13300	6360	2.4	1.4
237	829204	119632	11904	3.6	12.7	941728	24192	14908	0.4	2.6	16856	13300	6360	3	1.4
238	829204	119632	11904	1.6	12.7	941728	24192	14908	0.2	2.6	16856	13300	6360	2.8	1.4
239	829204	119632	11904	3.6	12.7	941728	24192	14908	0.2	2.6	16856	13300	6360	2.8	1.4
240	829204	119632	11904	1.2	12.7	941728	24192	14908	0.4	2.6	16856	13300	6360	2.4	1.4
241	829204	119632	11904	3.2	12.7	941728	24192	14908	0.2	2.6	16856	13300	6360	2.4	1.4
242	829204	119632	11904	50.2	12.7	941728	24192	14908	0.2	2.6	16856	13300	6360	2.6	1.4
243	829204	119632	11904	3.4	12.7	941728	24192	14908	0.4	2.6	16856	13300	6360	2.8	1.4
244	829204	119632	11904	1.6	12.7	941728	24192	14908	0.2	2.6	16856	13300	6360	3	1.4
245	829204	119632	11904	3.6	12.7	941728	24192	14908	0.4	2.6	16856	13300	6360	2.4	1.4
246	829204	119632	11904	1.4	12.7	941728	24192	14908	0.2	2.6	16856	13300	6360	2.2	1.4
247	829204	119632	11904	3.6	12.7	941728	24192	14908	1	2.6	16856	13300	6360	3	1.4
248	829204	119632	11904	1.6	12.7	941728	24192	14908	0.2	2.6	16856	13300	6360	3.2	1.4
249	829204	119632	11904	3.4	12.7	941728	24192	14908	0.2	2.6	16856	13300	6360	2.6	1.4
250	829204	119632	11904	1.6	12.7	941728	24192	14908	0.4	2.6	16856	13300	6360	3	1.4
251	829204	119632	11904	3.2	12.7	941728	24192	14908	0.4	2.6	16856	13300	6360	2.4	1.4
252	829204	119632	11904	1.2	12.7	941728	24192	14908	0.2	2.6	16856	13300	6360	2.2	1.4
253	829204	119632	11904	3.2	12.7	941728	24192	14908	0.2	2.6	16856	13300	6360	2.8	1.4
254	829204	119632	11904	1.6	12.7	941728	24192	14908	0.2	2.6	16856	13300	6360	3	1.4
255	829204	119632	11904	3.6	12.7	941728	24192	14908	0.4	2.6	16856	13300	6360	2.8	1.4
256	829204	119632	11904	1.6	12.7	941728	24192	14908	0.2	2.6	16856	13300	6360	3	1.4
257	829204	119632	11904	3.4	12.7	941728	24192	14908	0.4	2.6	16856	13300	6360	2.4	1.4
258	829204	119632	11904	1.4	12.7	941728	24192	14908	0.2	2.6	16856	13300	6360	3	1.4
259	829204	119632	11904	3.6	12.7	941728	24192	14908	0.4	2.6	16856	13300	6360	2.6	1.4
260	829204	119632	11904	1.6	12.7	941728	24192	14908	0.2	2.6	16856	13300	6360	3	1.4
261	829204	119632	11904	3.6	12.7	941728	24192	14908	0.2	2.6	16856	13300	6360	3	1.4
262	829204	119632	11904	1.4	12.7	941728	24192	14908	0.2	2.6	16856	13300	6360	2.4	1.4
263	829204	119632	11904	3.2	12.7	941728	24192	14908	0.4	2.6	16856	13300	6360	2.6	1.4
264	829204	119632	11904	1.6	12.7	941728	24192	14908	0.2	2.6	16856	13300	6360	3	1.4
