1413741615 utime AM_vel(rpm) AM_supV(dV) AM_supI(dA)
1413742017 403073 -5904 -18705 -6784
1413742017 403332 -5904 -18705 -6784
1413742017 403586 -5904 -18705 -6784
1413742017 403843 -5904 -18705 -6784
1413742018 404098 -5904 -18705 -6784
1413742018 404350 -5904 -18705 -6784
1413742018 404602 -5904 -18705 -6784
1413742018 404859 -5904 -18705 -6784
1413742019 405114 -5904 -18705 -6784
1413742019 405365 -5904 -18705 -6784
1413742019 405622 -5904 -18705 -6784
1413742019 405880 -5904 -18705 -6784
1413742020 406139 -5904 -18705 -6784
1413742020 406390 -5904 -18705 -6784
1413742020 406641 -5904 -18705 -6784
1413742020 406892 -5904 -18705 -6784
1413742021 407149 -5904 -18705 -6784
1413742021 407401 -5904 -18705 -6784
1413742021 407652 -5904 -18705 -6784
1413742021 407903 -5904 -18705 -6784
1413742022 408156 -5904 -18705 -6784
1413742022 408409 -5904 -18705 -6784
1413742022 408661 -5904 -18705 -6784
1413742022 408913 -5904 -18705 -6784
1413742023 409165 -5904 -18705 -6784
1413742023 409418 -5904 -18705 -6784
1413742023 409669 -5904 -18705 -6784
1413742023 409920 -5904 -18705 -6784
1413742024 410178 -5904 -18705 -6784
1413742024 410433 -5904 -18705 -6784
1413742024 410691 -5904 -18705 -6784
1413742024 410946 -5904 -18705 -6784
1413742025 411204 -5904 -18705 -6784
1413742025 411457 -5904 -18705 -6784
1413742025 411712 -5904 -18705 -6784
1413742025 411972 -5904 -18705 -6784
1413742026 412223 -5904 -18705 -6784
1413742026 412477 -5904 -18705 -6784
1413742026 412734 -5904 -18705 -6784
1413742027 413001 -5904 -18705 -6784
1413742027 413257 -5904 -18705 -6784
1413742027 413512 -5904 -18705 -6784
1413742027 413765 -5904 -18705 -6784
1413742028 414016 -5904 -18705 -6784
1413742028 414272 -5904 -18705 -6784
1413742028 414526 -5904 -18705 -6784
1413742028 414777 -5904 -18705 -6784
1413742029 415036 -5904 -18705 -6784
1413742029 415293 -5904 -18705 -6784
1413742029 415548 -5904 -18705 -6784
1413742029 415800 -5904 -18705 -6784
1413742030 416056 -5904 -18705 -6784
1413742030 416314 -5904 -18705 -6784
1413742030 416571 -5904 -18705 -6784
1413742030 416824 -5904 -18705 -6784
1413742031 417077 -5904 -18705 -6784
1413742031 417334 -5904 -18705 -6784
1413742031 417592 -5904 -18705 -6784
1413742031 417847 -5904 -18705 -6784
1413742032 418106 -5904 -18705 -6784
1413742032 418361 -5904 -18705 -6784
1413742032 418613 -5904 -18705 -6784
1413742032 418868 -5904 -18705 -6784
1413742033 419127 -5904 -18705 -6784
1413742033 419378 -5904 -18705 -6784
1413742033 419629 -5904 -18705 -6784
1413742033 419883 -5904 -18705 -6784
1413742034 420135 -5904 -18705 -6784
1413742034 420389 -5904 -18705 -6784
1413742034 420641 -5904 -18705 -6784
1413742034 420892 -5904 -18705 -6784
1413742035 421282 -5904 -18705 -6784
1413742035 421534 -5904 -18705 -6784
1413742035 421789 -5904 -18705 -6784
1413742036 422042 -5904 -18705 -6784
1413742036 422293 -5904 -18705 -6784
1413742036 422547 -5904 -18705 -6784
1413742036 422799 -5904 -18705 -6784
1413742037 423061 -5904 -18705 -6784
1413742037 423316 -5904 -18705 -6784
1413742037 423567 -5904 -18705 -6784
1413742037 423828 -5904 -18705 -6784
1413742038 424095 -5904 -18705 -6784
1413742038 424352 -5904 -18705 -6784
1413742038 424603 -5904 -18705 -6784
1413742038 424860 -5904 -18705 -6784
1413742039 425112 -5904 -18705 -6784
1413742039 425363 -5904 -18705 -6784
1413742039 425617 -5904 -18705 -6784
1413742039 425868 -5904 -18705 -6784
1413742040 426119 -5904 -18705 -6784
1413742040 426371 -5904 -18705 -6784
1413742040 426626 -5904 -18705 -6784
1413742040 426878 -5904 -18705 -6784
1413742041 427136 -5904 -18705 -6784
1413742041 427393 -5904 -18705 -6784
1413742041 427644 -5904 -18705 -6784
1413742041 427902 -5904 -18705 -6784
1413742042 428153 -5904 -18705 -6784
1413742042 428404 -5904 -18705 -6784
1413742042 428664 -5904 -18705 -6784
1413742042 428921 -5904 -18705 -6784
1413742043 429174 -5904 -18705 -6784
1413742043 429428 -5904 -18705 -6784
1413742043 429686 -5904 -18705 -6784
1413742043 429940 -5904 -18705 -6784
1413742044 430203 -5904 -18705 -6784
1413742044 430459 -5904 -18705 -6784
1413742044 430717 -5904 -18705 -6784
1413742044 430969 -5904 -18705 -6784
1413742045 431226 -5904 -18705 -6784
1413742045 431486 -5904 -18705 -6784
1413742045 431738 -5904 -18705 -6784
1413742045 431989 -5904 -18705 -6784
1413742046 432241 -5904 -18705 -6784
1413742046 432492 -5904 -18705 -6784
1413742046 432750 -5904 -18705 -6784
1413742047 433006 -5904 -18705 -6784
1413742047 433261 -5904 -18705 -6784
1413742047 433513 -5904 -18705 -6784
1413742047 433764 -5904 -18705 -6784
1413742048 434015 -5904 -18705 -6784
1413742048 434266 -5904 -18705 -6784
1413742048 434520 -5904 -18705 -6784
1413742048 434771 -5904 -18705 -6784
1413742049 435026 -5904 -18705 -6784
1413742049 435281 -5904 -18705 -6784
1413742049 435534 -5904 -18705 -6784
1413742049 435785 -5904 -18705 -6784
1413742050 436040 -5904 -18705 -6784
1413742050 436293 -5904 -18705 -6784
1413742050 436544 -5904 -18705 -6784
1413742050 436802 -5904 -18705 -6784
1413742051 437053 -5904 -18705 -6784
1413742051 437304 -5904 -18705 -6784
1413742051 437556 -5904 -18705 -6784
1413742051 437808 -5904 -18705 -6784
1413742052 438063 -5904 -18705 -6784
1413742052 438318 -5904 -18705 -6784
1413742052 438569 -5904 -18705 -6784
1413742052 438822 -5904 -18705 -6784
1413742053 439076 -5904 -18705 -6784
1413742053 439330 -5904 -18705 -6784
1413742053 439582 -5904 -18705 -6784
1413742053 439833 -5904 -18705 -6784
1413742054 440085 -5904 -18705 -6784
1413742054 440336 -5904 -18705 -6784
1413742054 440590 -5904 -18705 -6784
1413742054 440847 -5904 -18705 -6784
1413742055 441102 -5904 -18705 -6784
1413742055 441357 -5904 -18705 -6784
1413742055 441610 -5904 -18705 -6784
1413742055 441863 -5904 -18705 -6784
1413742056 442122 -5904 -18705 -6784
1413742056 442376 -5904 -18705 -6784
1413742056 442630 -5904 -18705 -6784
1413742056 442885 -5904 -18705 -6784
1413742057 443137 -5904 -18705 -6784
1413742057 443388 -5904 -18705 -6784
1413742057 443641 -5904 -18705 -6784
1413742057 443896 -5904 -18705 -6784
1413742058 444152 -5904 -18705 -6784
1413742058 444406 -5904 -18705 -6784
1413742058 444657 -5904 -18705 -6784
1413742058 444910 -5904 -18705 -6784
1413742059 445163 -5904 -18705 -6784
1413742059 445415 -5904 -18705 -6784
1413742059 445670 -5904 -18705 -6784
1413742059 445922 -5904 -18705 -6784
1413742060 446177 -5904 -18705 -6784
1413742060 446428 -5904 -18705 -6784
1413742060 446682 -5904 -18705 -6784
1413742060 446936 -5904 -18705 -6784
1413742061 447192 -5904 -18705 -6784
1413742061 447445 -5904 -18705 -6784
1413742061 447696 -5904 -18705 -6784
1413742061 447947 -5904 -18705 -6784
1413742062 448203 -5904 -18705 -6784
1413742062 448457 -5904 -18705 -6784
1413742062 448709 -5904 -18705 -6784
1413742062 448961 -5904 -18705 -6784
1413742063 449215 -5904 -18705 -6784
1413742063 449466 -5904 -18705 -6784
1413742063 449720 -5904 -18705 -6784
1413742063 449974 -5904 -18705 -6784
1413742064 450226 -5904 -18705 -6784
1413742064 450481 -5904 -18705 -6784
1413742064 450734 -5904 -18705 -6784
1413742064 450987 -5904 -18705 -6784
1413742065 451239 -5904 -18705 -6784
1413742065 451494 -5904 -18705 -6784
1413742065 451748 -5904 -18705 -6784
1413742066 452002 -5904 -18705 -6784
1413742066 452256 -5904 -18705 -6784
1413742066 452507 -5904 -18705 -6784
1413742066 452762 -5904 -18705 -6784
1413742067 453020 -5904 -18705 -6784
1413742067 453272 -5904 -18705 -6784
1413742067 453523 -5904 -18705 -6784
1413742067 453775 -5904 -18705 -6784
1413742068 454030 -5904 -18705 -6784
1413742068 454285 -5904 -18705 -6784
1413742068 454539 -5904 -18705 -6784
1413742068 454794 -5904 -18705 -6784
1413742069 455047 -5904 -18705 -6784
1413742069 455301 -5904 -18705 -6784
1413742069 455554 -5904 -18705 -6784
1413742069 455806 -5904 -18705 -6784
1413742070 456059 -5904 -18705 -6784
1413742070 456316 -5904 -18705 -6784
1413742070 456567 -5904 -18705 -6784
1413742070 456822 -5904 -18705 -6784
1413742071 457073 -5904 -18705 -6784
1413742071 457326 -5904 -18705 -6784
1413742071 457578 -5904 -18705 -6784
1413742071 457833 -5904 -18705 -6784
1413742072 458088 -5904 -18705 -6784
1413742072 458339 -5904 -18705 -6784
1413742072 458593 -5904 -18705 -6784
1413742072 458844 -5904 -18705 -6784
1413742073 459100 -5904 -18705 -6784
1413742073 459353 -5904 -18705 -6784
1413742073 459605 -5904 -18705 -6784
1413742073 459857 -5904 -18705 -6784
1413742074 460112 -5904 -18705 -6784
1413742074 460366 -5904 -18705 -6784
1413742074 460620 -5904 -18705 -6784
1413742074 460871 -5904 -18705 -6784
1413742075 461123 -5904 -18705 -6784
1413742075 461375 -5904 -18705 -6784
1413742075 461628 -5904 -18705 -6784
1413742075 461882 -5904 -18705 -6784
1413742076 462137 -5904 -18705 -6784
1413742076 462393 -5904 -18705 -6784
1413742076 462645 -5904 -18705 -6784
1413742076 462900 -5904 -18705 -6784
1413742077 463155 -5904 -18705 -6784
1413742077 463407 -5904 -18705 -6784
1413742077 463658 -5904 -18705 -6784
1413742077 463912 -5904 -18705 -6784
1413742078 464163 -5904 -18705 -6784
1413742078 464418 -5904 -18705 -6784
1413742078 464671 -5904 -18705 -6784
1413742078 464924 -5904 -18705 -6784
1413742079 465179 -5904 -18705 -6784
1413742079 465432 -5904 -18705 -6784
1413742079 465684 -5904 -18705 -6784
1413742079 465941 -5904 -18705 -6784
1413742080 466197 -5904 -18705 -6784
1413742080 466454 -5904 -18705 -6784
1413742080 466706 -5904 -18705 -6784
1413742080 466958 -5904 -18705 -6784
1413742081 467211 -5904 -18705 -6784
1413742081 467465 -5904 -18705 -6784
1413742081 467720 -5904 -18705 -6784
1413742081 467974 -5904 -18705 -6784
1413742082 468225 -5904 -18705 -6784
1413742082 468478 -5904 -18705 -6784
1413742082 468730 -5904 -18705 -6784
1413742082 468981 -5904 -18705 -6784
1413742083 469234 -5904 -18705 -6784
1413742083 469486 -5904 -18705 -6784
1413742083 469738 -5904 -18705 -6784
1413742083 469991 -5904 -18705 -6784
1413742084 470244 -5904 -18705 -6784
1413742084 470496 -5904 -18705 -6784
1413742084 470751 -5904 -18705 -6784
1413742085 471006 -5904 -18705 -6784
1413742085 471258 -5904 -18705 -6784
1413742085 471512 -5904 -18705 -6784
1413742085 471767 -5904 -18705 -6784
1413742086 472022 -5904 -18705 -6784
1413742086 472275 -5904 -18705 -6784
1413742086 472526 -5904 -18705 -6784
1413742086 472777 -5904 -18705 -6784
1413742087 473030 -5904 -18705 -6784
1413742087 473285 -5904 -18705 -6784
1413742087 473537 -5904 -18705 -6784
1413742087 473789 -5904 -18705 -6784
1413742088 474041 -5904 -18705 -6784
1413742088 474295 -5904 -18705 -6784
1413742088 474551 -5904 -18705 -6784
1413742088 474803 -5904 -18705 -6784
1413742089 475058 -5904 -18705 -6784
1413742089 475313 -5904 -18705 -6784
1413742089 475565 -5904 -18705 -6784
1413742089 475817 -5904 -18705 -6784
1413742090 476069 -5904 -18705 -6784
1413742090 476322 -5904 -18705 -6784
1413742090 476573 -5904 -18705 -6784
1413742090 476826 -5904 -18705 -6784
1413742091 477079 -5904 -18705 -6784
1413742091 477340 -5904 -18705 -6784
1413742091 477594 -5904 -18705 -6784
1413742091 477848 -5904 -18705 -6784
1413742092 478103 -5904 -18705 -6784
1413742092 478355 -5904 -18705 -6784
1413742092 478607 -5904 -18705 -6784
1413742092 478861 -5904 -18705 -6784
1413742093 479115 -5904 -18705 -6784
1413742093 479368 -5904 -18705 -6784
1413742093 479620 -5904 -18705 -6784
1413742093 479872 -5904 -18705 -6784
1413742094 480125 -5904 -18705 -6784
1413742094 480377 -5904 -18705 -6784
1413742094 480629 -5904 -18705 -6784
1413742094 480882 -5904 -18705 -6784
1413742095 481136 -5904 -18705 -6784
1413742095 481389 -5904 -18705 -6784
1413742095 481644 -5904 -18705 -6784
1413742095 481895 -5904 -18705 -6784
1413742096 482147 -5904 -18705 -6784
1413742096 482400 -5904 -18705 -6784
1413742096 482655 -5904 -18705 -6784
1413742096 482909 -5904 -18705 -6784
1413742097 483163 -5904 -18705 -6784
1413742097 483414 -5904 -18705 -6784
1413742097 483668 -5904 -18705 -6784
1413742097 483921 -5904 -18705 -6784
1413742098 484174 -5904 -18705 -6784
1413742098 484429 -5904 -18705 -6784
1413742098 484682 -5904 -18705 -6784
1413742098 484938 -5904 -18705 -6784
1413742099 485196 -5904 -18705 -6784
1413742099 485450 -5904 -18705 -6784
1413742099 485701 -5904 -18705 -6784
1413742099 485956 -5904 -18705 -6784
1413742100 486210 -5904 -18705 -6784
1413742100 486466 -5904 -18705 -6784
1413742100 486721 -5904 -18705 -6784
1413742100 486976 -5904 -18705 -6784
1413742101 487231 -5904 -18705 -6784
1413742101 487486 -5904 -18705 -6784
1413742101 487739 -5904 -18705 -6784
1413742101 487994 -5904 -18705 -6784
1413742102 488247 -5904 -18705 -6784
1413742102 488500 -5904 -18705 -6784
1413742102 488754 -5904 -18705 -6784
1413742103 489009 -5904 -18705 -6784
1413742103 489262 -5904 -18705 -6784
1413742103 489515 -5904 -18705 -6784
1413742103 489768 -5904 -18705 -6784
1413742104 490024 -5904 -18705 -6784
1413742104 490284 -5904 -18705 -6784
1413742104 490538 -5904 -18705 -6784
1413742104 490797 -5904 -18705 -6784
1413742105 491049 -5904 -18705 -6784
1413742105 491302 -5904 -18705 -6784
1413742105 491556 -5904 -18705 -6784
1413742105 491810 -5904 -18705 -6784
1413742106 492062 -5904 -18705 -6784
1413742106 492315 -5904 -18705 -6784
1413742106 492566 -5904 -18705 -6784
1413742106 492820 -5904 -18705 -6784
1413742107 493072 -5904 -18705 -6784
1413742107 493324 -5904 -18705 -6784
1413742107 493578 -5904 -18705 -6784
1413742107 493833 -5904 -18705 -6784
1413742108 494086 -5904 -18705 -6784
1413742108 494338 -5904 -18705 -6784
1413742108 494590 -5904 -18705 -6784
1413742108 494842 -5904 -18705 -6784
1413742109 495097 -5904 -18705 -6784
1413742109 495351 -5904 -18705 -6784
1413742109 495605 -5904 -18705 -6784
1413742109 495857 -5904 -18705 -6784
1413742110 496108 -5904 -18705 -6784
1413742110 496360 -5904 -18705 -6784
1413742110 496613 -5904 -18705 -6784
1413742110 496865 -5904 -18705 -6784
1413742111 497120 -5904 -18705 -6784
1413742111 497371 -5904 -18705 -6784
1413742111 497626 -5904 -18705 -6784
1413742111 497877 -5904 -18705 -6784
1413742112 498136 -5904 -18705 -6784
1413742112 498390 -5904 -18705 -6784
1413742112 498644 -5904 -18705 -6784
1413742112 498899 -5904 -18705 -6784
1413742113 499153 -5904 -18705 -6784
1413742113 499407 -5904 -18705 -6784
1413742113 499662 -5904 -18705 -6784
1413742113 499914 -5904 -18705 -6784
1413742114 500167 -5904 -18705 -6784
1413742114 500420 -5904 -18705 -6784
1413742114 500673 -5904 -18705 -6784
1413742114 500928 -5904 -18705 -6784
1413742115 501180 -5904 -18705 -6784
1413742115 501431 -5904 -18705 -6784
1413742115 501684 -5904 -18705 -6784
1413742115 501935 -5904 -18705 -6784
1413742116 502187 -5904 -18705 -6784
1413742116 502442 -5904 -18705 -6784
1413742116 502695 -5904 -18705 -6784
1413742116 502950 -5904 -18705 -6784
1413742117 503205 -5904 -18705 -6784
1413742117 503456 -5904 -18705 -6784
1413742117 503710 -5904 -18705 -6784
1413742117 503963 -5904 -18705 -6784
1413742118 504217 -5904 -18705 -6784
1413742118 504468 -5904 -18705 -6784
1413742118 504723 -5904 -18705 -6784
1413742118 504976 -5904 -18705 -6784
1413742119 505230 -5904 -18705 -6784
1413742119 505482 -5904 -18705 -6784
1413742119 505737 -5904 -18705 -6784
1413742119 505991 -5904 -18705 -6784
1413742120 506244 -5904 -18705 -6784
1413742120 506495 -5904 -18705 -6784
1413742120 506746 -5904 -18705 -6784
1413742120 506997 -5904 -18705 -6784
1413742121 507250 -5904 -18705 -6784
1413742121 507505 -5904 -18705 -6784
1413742121 507757 -5904 -18705 -6784
1413742122 508011 -5904 -18705 -6784
1413742122 508265 -5904 -18705 -6784
1413742122 508521 -5904 -18705 -6784
1413742122 508775 -5904 -18705 -6784
1413742123 509029 -5904 -18705 -6784
1413742123 509280 -5904 -18705 -6784
1413742123 509532 -5904 -18705 -6784
1413742123 509785 -5904 -18705 -6784
1413742124 510036 -5904 -18705 -6784
1413742124 510287 -5904 -18705 -6784
1413742124 510542 -5904 -18705 -6784
1413742124 510793 -5904 -18705 -6784
1413742125 511046 -5904 -18705 -6784
1413742125 511299 -5904 -18705 -6784
1413742125 511554 -5904 -18705 -6784
1413742125 511805 -5904 -18705 -6784
1413742126 512056 -5904 -18705 -6784
1413742126 512311 -5904 -18705 -6784
1413742126 512565 -5904 -18705 -6784
1413742126 512820 -5904 -18705 -6784
1413742127 513075 -5904 -18705 -6784
1413742127 513329 -5904 -18705 -6784
1413742127 513581 -5904 -18705 -6784
1413742127 513833 -5904 -18705 -6784
1413742128 514084 -5904 -18705 -6784
1413742128 514339 -5904 -18705 -6784
1413742128 514594 -5904 -18705 -6784
1413742128 514849 -5904 -18705 -6784
1413742129 515104 -5904 -18705 -6784
1413742129 515362 -5904 -18705 -6784
1413742129 515617 -5904 -18705 -6784
1413742129 515868 -5904 -18705 -6784
1413742130 516122 -5904 -18705 -6784
1413742130 516376 -5904 -18705 -6784
1413742130 516629 -5904 -18705 -6784
1413742130 516881 -5904 -18705 -6784
1413742131 517133 -5904 -18705 -6784
1413742131 517388 -5904 -18705 -6784
1413742131 517642 -5904 -18705 -6784
1413742131 517894 -5904 -18705 -6784
1413742132 518148 -5904 -18705 -6784
1413742132 518403 -5904 -18705 -6784
1413742132 518658 -5904 -18705 -6784
1413742132 518912 -5904 -18705 -6784
1413742133 519166 -5904 -18705 -6784
1413742133 519422 -5904 -18705 -6784
1413742133 519674 -5904 -18705 -6784
1413742133 519927 -5904 -18705 -6784
1413742134 520179 -5904 -18705 -6784
1413742134 520433 -5904 -18705 -6784
1413742134 520684 -5904 -18705 -6784
1413742134 520939 -5904 -18705 -6784
1413742135 521191 -5904 -18705 -6784
1413742135 521446 -5904 -18705 -6784
1413742135 521697 -5904 -18705 -6784
1413742135 521951 -5904 -18705 -6784
1413742136 522203 -5904 -18705 -6784
1413742136 522454 -5904 -18705 -6784
1413742136 522710 -5904 -18705 -6784
1413742136 522965 -5904 -18705 -6784
1413742137 523220 -5904 -18705 -6784
1413742137 523472 -5904 -18705 -6784
1413742137 523725 -5904 -18705 -6784
1413742137 523977 -5904 -18705 -6784
1413742138 524231 -5904 -18705 -6784
1413742138 524484 -5904 -18705 -6784
1413742138 524739 -5904 -18705 -6784
1413742138 524991 -5904 -18705 -6784
1413742139 525244 -5904 -18705 -6784
1413742139 525498 -5904 -18705 -6784
1413742139 525751 -5904 -18705 -6784
1413742140 526002 -5904 -18705 -6784
1413742140 526257 -5904 -18705 -6784
1413742140 526508 -5904 -18705 -6784
1413742140 526763 -5904 -18705 -6784
1413742141 527016 -5904 -18705 -6784
1413742141 527269 -5904 -18705 -6784
1413742141 527523 -5904 -18705 -6784
1413742141 527775 -5904 -18705 -6784
1413742142 528029 -5904 -18705 -6784
1413742142 528280 -5904 -18705 -6784
1413742142 528532 -5904 -18705 -6784
1413742142 528786 -5904 -18705 -6784
1413742143 529037 -5904 -18705 -6784
1413742143 529291 -5904 -18705 -6784
1413742143 529546 -5904 -18705 -6784
1413742143 529800 -5904 -18705 -6784
1413742144 530053 -5904 -18705 -6784
1413742144 530307 -5904 -18705 -6784
1413742144 530560 -5904 -18705 -6784
1413742144 530814 -5904 -18705 -6784
1413742145 531072 -5904 -18705 -6784
1413742145 531323 -5904 -18705 -6784
1413742145 531574 -5904 -18705 -6784
1413742145 531828 -5904 -18705 -6784
1413742146 532081 -5904 -18705 -6784
1413742146 532332 -5904 -18705 -6784
1413742146 532584 -5904 -18705 -6784
1413742146 532836 -5904 -18705 -6784
1413742147 533091 -5904 -18705 -6784
1413742147 533344 -5904 -18705 -6784
1413742147 533599 -5904 -18705 -6784
1413742147 533855 -5904 -18705 -6784
1413742148 534108 -5904 -18705 -6784
1413742148 534360 -5904 -18705 -6784
1413742148 534614 -5904 -18705 -6784
1413742148 534866 -5904 -18705 -6784
1413742149 535121 -5904 -18705 -6784
1413742149 535374 -5904 -18705 -6784
1413742149 535626 -5904 -18705 -6784
1413742149 535881 -5904 -18705 -6784
1413742150 536136 -5904 -18705 -6784
1413742150 536388 -5904 -18705 -6784
1413742150 536640 -5904 -18705 -6784
1413742150 536893 -5904 -18705 -6784
1413742151 537146 -5904 -18705 -6784
1413742151 537399 -5904 -18705 -6784
1413742151 537652 -5904 -18705 -6784
1413742151 537908 -5904 -18705 -6784
1413742152 538164 -5904 -18705 -6784
1413742152 538416 -5904 -18705 -6784
1413742152 538668 -5904 -18705 -6784
1413742152 538922 -5904 -18705 -6784
1413742153 539177 -5904 -18705 -6784
1413742153 539431 -5904 -18705 -6784
1413742153 539682 -5904 -18705 -6784
1413742153 539935 -5904 -18705 -6784
1413742154 540191 -5904 -18705 -6784
1413742154 540445 -5904 -18705 -6784
1413742154 540697 -5904 -18705 -6784
1413742154 540948 -5904 -18705 -6784
1413742155 541204 -5904 -18705 -6784
1413742155 541455 -5904 -18705 -6784
1413742155 541709 -5904 -18705 -6784
1413742155 541962 -5904 -18705 -6784
1413742156 542213 -5904 -18705 -6784
1413742156 542468 -5904 -18705 -6784
1413742156 542719 -5904 -18705 -6784
1413742156 542971 -5904 -18705 -6784
1413742157 543225 -5904 -18705 -6784
1413742157 543486 -5904 -18705 -6784
1413742157 543739 -5904 -18705 -6784
1413742157 543994 -5904 -18705 -6784
1413742158 544249 -5904 -18705 -6784
1413742158 544502 -5904 -18705 -6784
1413742158 544754 -5904 -18705 -6784
1413742159 545006 -5904 -18705 -6784
1413742159 545260 -5904 -18705 -6784
1413742159 545516 -5904 -18705 -6784
1413742159 545768 -5904 -18705 -6784
1413742160 546021 -5904 -18705 -6784
1413742160 546274 -5904 -18705 -6784
1413742160 546527 -5904 -18705 -6784
1413742160 546780 -5904 -18705 -6784
1413742161 547033 -5904 -18705 -6784
1413742161 547286 -5904 -18705 -6784
1413742161 547538 -5904 -18705 -6784
1413742161 547791 -5904 -18705 -6784
1413742162 548042 -5904 -18705 -6784
1413742162 548295 -5904 -18705 -6784
1413742162 548548 -5904 -18705 -6784
1413742162 548799 -5904 -18705 -6784
1413742163 549051 -5904 -18705 -6784
1413742163 549302 -5904 -18705 -6784
1413742163 549555 -5904 -18705 -6784
1413742163 549808 -5904 -18705 -6784
1413742164 550063 -5904 -18705 -6784
1413742164 550316 -5904 -18705 -6784
1413742164 550569 -5904 -18705 -6784
1413742164 550822 -5904 -18705 -6784
1413742165 551076 -5904 -18705 -6784
1413742165 551330 -5904 -18705 -6784
1413742165 551581 -5904 -18705 -6784
1413742165 551836 -5904 -18705 -6784
1413742166 552091 -5904 -18705 -6784
1413742166 552347 -5904 -18705 -6784
1413742166 552599 -5904 -18705 -6784
1413742166 552853 -5904 -18705 -6784
1413742167 553108 -5904 -18705 -6784
1413742167 553362 -5904 -18705 -6784
1413742167 553615 -5904 -18705 -6784
1413742167 553868 -5904 -18705 -6784
1413742168 554120 -5904 -18705 -6784
1413742168 554373 -5904 -18705 -6784
1413742168 554629 -5904 -18705 -6784
1413742168 554880 -5904 -18705 -6784
1413742169 555133 -5904 -18705 -6784
1413742169 555387 -5904 -18705 -6784
1413742169 555640 -5904 -18705 -6784
1413742169 555895 -5904 -18705 -6784
1413742170 556150 -5904 -18705 -6784
1413742170 556404 -5904 -18705 -6784
1413742170 556658 -5904 -18705 -6784
1413742170 556909 -5904 -18705 -6784
1413742171 557162 -5904 -18705 -6784
1413742171 557418 -5904 -18705 -6784
1413742171 557672 -5904 -18705 -6784
1413742171 557926 -5904 -18705 -6784
1413742172 558179 -5904 -18705 -6784
1413742172 558434 -5904 -18705 -6784
1413742172 558689 -5904 -18705 -6784
1413742172 558944 -5904 -18705 -6784
1413742173 559197 -5904 -18705 -6784
1413742173 559452 -5904 -18705 -6784
1413742173 559704 -5904 -18705 -6784
1413742173 559956 -5904 -18705 -6784
1413742174 560207 -5904 -18705 -6784
1413742174 560462 -5904 -18705 -6784
1413742174 560716 -5904 -18705 -6784
1413742174 560969 -5904 -18705 -6784
1413742175 561222 -5904 -18705 -6784
1413742175 561476 -5904 -18705 -6784
1413742175 561732 -5904 -18705 -6784
1413742175 561983 -5904 -18705 -6784
1413742176 562237 -5904 -18705 -6784
1413742176 562489 -5904 -18705 -6784
1413742176 562741 -5904 -18705 -6784
1413742176 562996 -5904 -18705 -6784
1413742177 563247 -5904 -18705 -6784
1413742177 563499 -5904 -18705 -6784
1413742177 563753 -5904 -18705 -6784
1413742178 564006 -5904 -18705 -6784
1413742178 564257 -5904 -18705 -6784
1413742178 564512 -5904 -18705 -6784
1413742178 564767 -5904 -18705 -6784
1413742179 565020 -5904 -18705 -6784
1413742179 565272 -5904 -18705 -6784
1413742179 565527 -5904 -18705 -6784
1413742179 565779 -5904 -18705 -6784
1413742180 566030 -5904 -18705 -6784
1413742180 566282 -5904 -18705 -6784
1413742180 566534 -5904 -18705 -6784
1413742180 566789 -5904 -18705 -6784
1413742181 567045 -5904 -18705 -6784
1413742181 567300 -5904 -18705 -6784
1413742181 567556 -5904 -18705 -6784
1413742181 567810 -5904 -18705 -6784
1413742182 568061 -5904 -18705 -6784
1413742182 568312 -5904 -18705 -6784
1413742182 568567 -5904 -18705 -6784
1413742182 568821 -5904 -18705 -6784
1413742183 569072 -5904 -18705 -6784
1413742183 569324 -5904 -18705 -6784
1413742183 569576 -5904 -18705 -6784
1413742183 569827 -5904 -18705 -6784
1413742184 570078 -5904 -18705 -6784
1413742184 570331 -5904 -18705 -6784
1413742184 570585 -5904 -18705 -6784
1413742184 570838 -5904 -18705 -6784
1413742185 571090 -5904 -18705 -6784
1413742185 571344 -5904 -18705 -6784
1413742185 571597 -5904 -18705 -6784
1413742185 571851 -5904 -18705 -6784
1413742186 572107 -5904 -18705 -6784
1413742186 572362 -5904 -18705 -6784
1413742186 572615 -5904 -18705 -6784
1413742186 572869 -5904 -18705 -6784
1413742187 573121 -5904 -18705 -6784
1413742187 573375 -5904 -18705 -6784
1413742187 573629 -5904 -18705 -6784
1413742187 573885 -5904 -18705 -6784
1413742188 574138 -5904 -18705 -6784
1413742188 574392 -5904 -18705 -6784
1413742188 574645 -5904 -18705 -6784
1413742188 574899 -5904 -18705 -6784
1413742189 575152 -5904 -18705 -6784
1413742189 575407 -5904 -18705 -6784
1413742189 575668 -5904 -18705 -6784
1413742189 575923 -5904 -18705 -6784
1413742190 576178 -5904 -18705 -6784
1413742190 576431 -5904 -18705 -6784
1413742190 576687 -5904 -18705 -6784
1413742190 576940 -5904 -18705 -6784
1413742191 577194 -5904 -18705 -6784
1413742191 577448 -5904 -18705 -6784
1413742191 577703 -5904 -18705 -6784
1413742191 577958 -5904 -18705 -6784
1413742192 578213 -5904 -18705 -6784
1413742192 578468 -5904 -18705 -6784
1413742192 578721 -5904 -18705 -6784
1413742192 578976 -5904 -18705 -6784
1413742193 579227 -5904 -18705 -6784
1413742193 579482 -5904 -18705 -6784
1413742193 579735 -5904 -18705 -6784
1413742193 579986 -5904 -18705 -6784
