1413741615 utime BVLR1 OVT1 NOC1 UNDV1 Vin1 Vout1 Iin1 Tamb1 BVLR2 OVT2 NOC2 UNDV2 Vin2 Vout2 Iin2 Tamb2 BVLR3 OVT3 NOC3 UNDV3  Vin3  Vout3 Iin3 Tamb3
1413742326 712984 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742327 713985 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742328 714988 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742329 715994 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742330 716995 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742331 717998 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742333 719006 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742334 720007 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742335 721011 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742336 722013 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742337 723016 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742338 724020 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742339 725023 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742340 726025 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742341 727030 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742342 728033 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742343 729035 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742344 730040 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742345 731043 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742346 732047 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742347 733050 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742348 734053 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742349 735056 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742350 736061 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742351 737063 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742352 738066 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742353 739071 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742354 740075 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742355 741079 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742356 742084 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742357 743086 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742358 744088 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742359 745092 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742360 746094 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742361 747095 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742362 748099 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742363 749102 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742364 750104 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742365 751107 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742366 752108 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742367 753109 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742368 754112 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742369 755113 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742370 756115 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742371 757117 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742372 758122 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742373 759126 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742374 760134 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742375 761137 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742376 762138 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742377 763139 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742378 764141 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742379 765144 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742380 766150 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742381 767154 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742382 768156 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742383 769161 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742384 770163 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742385 771164 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742386 772166 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742387 773169 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742388 774174 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742389 775175 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742390 776177 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742391 777179 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742392 778181 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742393 779185 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742394 780186 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742395 781193 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742396 782194 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742397 783195 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742398 784203 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742399 785207 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742400 786210 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742401 787214 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742402 788216 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742403 789219 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742404 790227 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742405 791230 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742406 792231 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742407 793235 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742408 794237 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742409 795240 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742410 796244 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742411 797246 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742412 798248 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742413 799252 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742414 800253 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742415 801255 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742416 802257 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742417 803261 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742418 804266 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742419 805268 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742420 806273 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742421 807275 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742422 808277 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742423 809280 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742424 810281 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742425 811283 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742426 812286 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742427 813291 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742428 814294 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742429 815296 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742430 816300 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742431 817305 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742432 818306 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742433 819310 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742434 820313 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742435 821314 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742436 822320 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742437 823322 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742438 824323 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742439 825328 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742440 826332 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742441 827338 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742442 828346 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742443 829348 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742444 830351 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742445 831354 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742446 832359 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742447 833364 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742448 834368 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742449 835369 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742450 836373 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742451 837377 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742452 838380 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742453 839384 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742454 840389 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742455 841390 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742456 842392 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742457 843398 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742458 844404 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742459 845407 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742460 846411 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742461 847415 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742462 848417 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742463 849421 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742464 850423 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742465 851428 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742466 852430 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742467 853438 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742468 854442 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742469 855446 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742470 856450 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742471 857452 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742472 858456 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742473 859458 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742474 860459 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742475 861463 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742476 862466 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742477 863469 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742478 864472 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742479 865477 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742480 866482 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742481 867483 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742482 868486 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742483 869492 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742484 870493 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742485 871494 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742486 872498 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742487 873499 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742488 874507 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742489 875511 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742490 876513 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742491 877516 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742492 878521 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742493 879526 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742494 880531 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742495 881533 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742496 882537 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742497 883541 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742498 884544 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742499 885546 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742500 886548 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742501 887553 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742502 888556 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742503 889560 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742504 890564 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742505 891565 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742506 892566 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742507 893569 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742508 894571 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742509 895576 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742510 896581 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742511 897585 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742512 898591 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742513 899596 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742514 900597 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742515 901600 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742516 902602 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742517 903607 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742518 904612 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742519 905617 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742520 906620 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742521 907623 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742522 908626 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742523 909646 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742524 910650 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742525 911652 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742526 912653 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742527 913658 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742528 914661 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742529 915664 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742530 916669 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742531 917671 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742532 918674 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742533 919677 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742534 920678 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742535 921679 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742536 922681 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742537 923684 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742538 924686 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742539 925687 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742540 926691 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742541 927694 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742542 928697 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742543 929698 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742544 930700 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742545 931704 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742546 932709 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742547 933714 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742548 934717 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742549 935721 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742550 936725 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742551 937726 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742552 938730 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742553 939731 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742554 940734 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742555 941736 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742556 942738 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742557 943741 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742558 944744 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742559 945752 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742560 946757 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742561 947760 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742562 948763 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742563 949772 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742564 950773 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742565 951774 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742566 952777 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742567 953781 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742568 954783 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742569 955787 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742570 956791 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742571 957797 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742572 958798 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
1413742573 959808 0 1 1 1 158 319 1 25 0 0 1 1 391 567 388 249 1 0 1 1 700 862 957 117
